id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
9234.0,-119.07,35.33,13.0,9027.0,1901.0,4870.0,1797.0,3.406,100001 - 150000
9235.0,-119.07,35.27,25.0,3081.0,635.0,1830.0,591.0,2.5804,50001 - 100000
9236.0,-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,100001 - 150000
9237.0,-119.08,36.22,28.0,1606.0,320.0,1158.0,317.0,3.0324,50001 - 100000
9238.0,-119.08,36.21,20.0,1911.0,389.0,1241.0,348.0,2.5156,50001 - 100000
9239.0,-119.08,36.13,21.0,2271.0,376.0,1145.0,372.0,3.1528,100001 - 150000
9240.0,-119.08,36.09,25.0,1880.0,339.0,1003.0,315.0,2.7298,100001 - 150000
9241.0,-119.08,36.02,26.0,1748.0,346.0,891.0,303.0,1.9439,50001 - 100000
9242.0,-119.08,35.42,10.0,4159.0,608.0,2089.0,591.0,5.5261,100001 - 150000
9243.0,-119.08,35.39,10.0,6435.0,1040.0,3242.0,1030.0,5.575,100001 - 150000
9244.0,-119.08,35.36,12.0,6442.0,1116.0,2966.0,1092.0,4.5791,100001 - 150000
9245.0,-119.08,35.35,20.0,892.0,129.0,331.0,135.0,7.1837,150001 - 200000
9246.0,-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,200001 - 250000
9247.0,-119.08,35.34,16.0,1535.0,238.0,768.0,236.0,5.4449,100001 - 150000
9248.0,-119.08,35.34,15.0,1474.0,235.0,768.0,238.0,4.1528,100001 - 150000
9249.0,-119.08,35.32,8.0,11609.0,2141.0,5696.0,2100.0,5.0012,100001 - 150000
9250.0,-119.08,34.34,23.0,3065.0,723.0,2042.0,698.0,2.7593,150001 - 200000
9251.0,-119.09,36.42,17.0,877.0,219.0,966.0,218.0,2.0,50001 - 100000
9252.0,-119.09,36.42,15.0,1517.0,361.0,1275.0,343.0,1.5875,50001 - 100000
9253.0,-119.09,36.35,21.0,3146.0,595.0,1580.0,513.0,2.7857,50001 - 100000
9254.0,-119.09,36.22,34.0,1715.0,290.0,780.0,297.0,3.4306,50001 - 100000
9255.0,-119.09,36.21,43.0,1335.0,280.0,943.0,288.0,1.9861,14999 - 50000
9256.0,-119.09,36.21,38.0,1901.0,453.0,1613.0,400.0,1.8828,14999 - 50000
9257.0,-119.09,35.43,28.0,254.0,35.0,118.0,37.0,4.8571,200001 - 250000
9258.0,-119.09,35.35,14.0,2113.0,256.0,842.0,265.0,8.5325,200001 - 250000
9259.0,-119.09,35.33,9.0,7085.0,1148.0,3084.0,1052.0,4.997,100001 - 150000
9260.0,-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,200001 - 250000
9261.0,-119.09,34.22,8.0,40.0,10.0,309.0,16.0,4.0208,50001 - 100000
9262.0,-119.1,36.42,26.0,1775.0,416.0,1217.0,383.0,1.8801,50001 - 100000
9263.0,-119.1,36.4,31.0,1533.0,361.0,1518.0,386.0,1.5608,50001 - 100000
9264.0,-119.1,36.4,23.0,1885.0,363.0,1056.0,338.0,3.2159,50001 - 100000
9265.0,-119.1,36.21,38.0,727.0,173.0,559.0,176.0,2.4653,14999 - 50000
9266.0,-119.1,36.19,17.0,1564.0,396.0,713.0,362.0,1.6186,50001 - 100000
9267.0,-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,14999 - 50000
9268.0,-119.1,35.35,5.0,4597.0,1071.0,1916.0,870.0,4.0327,100001 - 150000
9269.0,-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,150001 - 200000
9270.0,-119.1,34.31,21.0,2424.0,527.0,1379.0,484.0,2.6786,150001 - 200000
9271.0,-119.11,36.29,18.0,1666.0,294.0,859.0,301.0,2.6065,50001 - 100000
9272.0,-119.11,36.21,10.0,1972.0,455.0,1469.0,442.0,1.5407,50001 - 100000
9273.0,-119.11,35.42,52.0,154.0,28.0,37.0,16.0,10.0263,150001 - 200000
9274.0,-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453,50001 - 100000
9275.0,-119.11,34.33,14.0,4026.0,769.0,1825.0,671.0,3.5541,150001 - 200000
9276.0,-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,200001 - 250000
9277.0,-119.12,36.69,13.0,3963.0,812.0,1905.0,671.0,2.2278,50001 - 100000
9278.0,-119.12,36.54,30.0,2747.0,515.0,1368.0,453.0,2.9828,50001 - 100000
9279.0,-119.12,36.29,29.0,1638.0,323.0,942.0,322.0,2.1731,50001 - 100000
9280.0,-119.12,36.19,21.0,2645.0,464.0,1245.0,407.0,2.9145,100001 - 150000
9281.0,-119.12,36.05,27.0,1575.0,321.0,1063.0,317.0,2.1477,50001 - 100000
9282.0,-119.12,35.41,12.0,5589.0,941.0,3018.0,917.0,4.4561,50001 - 100000
9283.0,-119.12,35.39,13.0,1264.0,202.0,552.0,187.0,4.5903,50001 - 100000
9284.0,-119.12,35.38,18.0,1521.0,269.0,706.0,279.0,4.4196,100001 - 150000
9285.0,-119.12,35.37,13.0,4527.0,713.0,2170.0,671.0,4.8266,100001 - 150000
9286.0,-119.12,34.38,28.0,7200.0,1281.0,3793.0,1238.0,4.075,200001 - 250000
9287.0,-119.12,34.25,31.0,737.0,146.0,1436.0,168.0,3.5625,150001 - 200000
9288.0,-119.12,34.23,35.0,2028.0,554.0,2252.0,521.0,2.4643,150001 - 200000
9289.0,-119.13,36.3,33.0,3379.0,612.0,1565.0,618.0,2.7321,50001 - 100000
9290.0,-119.13,36.13,28.0,1673.0,385.0,1434.0,371.0,2.0586,14999 - 50000
9291.0,-119.13,35.22,5.0,6268.0,1003.0,3269.0,980.0,5.1457,100001 - 150000
9292.0,-119.13,34.19,16.0,6389.0,1330.0,6242.0,1340.0,4.0222,200001 - 250000
9293.0,-119.14,36.29,36.0,788.0,181.0,405.0,180.0,1.47,50001 - 100000
9294.0,-119.14,36.29,32.0,2084.0,482.0,1410.0,420.0,1.5321,14999 - 50000
9295.0,-119.14,35.76,30.0,735.0,137.0,421.0,113.0,2.5625,150001 - 200000
9296.0,-119.14,34.49,17.0,321.0,44.0,92.0,39.0,7.75,350001 - 400000
9297.0,-119.14,34.29,17.0,2754.0,577.0,1349.0,533.0,3.1618,150001 - 200000
9298.0,-119.14,34.28,31.0,790.0,241.0,1095.0,222.0,2.25,50001 - 100000
9299.0,-119.14,34.23,8.0,243.0,75.0,102.0,80.0,2.5714,450001 - 500000
9300.0,-119.14,34.17,16.0,1593.0,353.0,836.0,357.0,2.726,50001 - 100000
9301.0,-119.14,34.15,25.0,2202.0,390.0,1415.0,412.0,4.43,200001 - 250000
9302.0,-119.15,36.29,18.0,1435.0,257.0,657.0,254.0,2.4281,50001 - 100000
9303.0,-119.15,34.83,6.0,8733.0,1600.0,2006.0,736.0,4.5724,150001 - 200000
9304.0,-119.15,34.44,33.0,2005.0,392.0,1043.0,351.0,5.308,250001 - 300000
9305.0,-119.15,34.3,21.0,2475.0,502.0,1269.0,505.0,2.98,250001 - 300000
9306.0,-119.15,34.25,36.0,3511.0,664.0,2965.0,695.0,4.0878,150001 - 200000
9307.0,-119.15,34.2,25.0,3445.0,898.0,5558.0,894.0,3.0972,150001 - 200000
9308.0,-119.15,34.17,22.0,1612.0,334.0,1431.0,335.0,4.8125,150001 - 200000
9309.0,-119.16,36.31,7.0,2946.0,664.0,1608.0,622.0,1.6829,50001 - 100000
9310.0,-119.16,36.28,18.0,2377.0,414.0,1359.0,424.0,4.4,50001 - 100000
9311.0,-119.16,34.28,30.0,413.0,98.0,400.0,112.0,4.0,200001 - 250000
9312.0,-119.16,34.28,11.0,5330.0,1056.0,2801.0,1028.0,4.763,200001 - 250000
9313.0,-119.16,34.27,24.0,1824.0,331.0,1049.0,320.0,5.9181,200001 - 250000
9314.0,-119.16,34.23,26.0,5444.0,1293.0,3700.0,1158.0,2.7556,200001 - 250000
9315.0,-119.16,34.17,17.0,7982.0,1603.0,6437.0,1596.0,4.1279,200001 - 250000
9316.0,-119.16,34.12,17.0,224.0,70.0,147.0,71.0,3.6167,250001 - 300000
9317.0,-119.17,34.31,21.0,259.0,38.0,142.0,45.0,5.2681,450001 - 500000
9318.0,-119.17,34.27,24.0,4165.0,646.0,2194.0,658.0,6.0661,200001 - 250000
9319.0,-119.17,34.27,18.0,8010.0,1539.0,3982.0,1483.0,4.0905,200001 - 250000
9320.0,-119.17,34.26,10.0,3654.0,541.0,1638.0,551.0,6.1885,250001 - 300000
9321.0,-119.17,34.25,15.0,1329.0,282.0,1001.0,284.0,3.65,150001 - 200000
9322.0,-119.17,34.22,29.0,4188.0,816.0,2783.0,790.0,4.1949,150001 - 200000
9323.0,-119.17,34.21,33.0,1039.0,256.0,1432.0,272.0,3.1103,100001 - 150000
9324.0,-119.17,34.2,40.0,1083.0,319.0,1843.0,349.0,2.3077,100001 - 150000
9325.0,-119.17,34.2,36.0,2028.0,523.0,2751.0,496.0,3.015,100001 - 150000
9326.0,-119.17,34.19,28.0,1444.0,508.0,2145.0,437.0,1.6964,150001 - 200000
9327.0,-119.17,34.18,38.0,3221.0,783.0,2792.0,736.0,2.9118,150001 - 200000
9328.0,-119.17,34.17,42.0,1411.0,300.0,1295.0,339.0,2.6667,150001 - 200000
9329.0,-119.17,34.17,34.0,2749.0,539.0,2330.0,559.0,4.2137,150001 - 200000
9330.0,-119.17,34.17,32.0,1567.0,304.0,1482.0,308.0,3.5867,150001 - 200000
9331.0,-119.17,34.17,25.0,1596.0,321.0,1378.0,308.0,4.0074,150001 - 200000
9332.0,-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,150001 - 200000
9333.0,-119.17,34.16,17.0,5276.0,1020.0,4066.0,984.0,4.5828,200001 - 250000
9334.0,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,100001 - 150000
9335.0,-119.18,36.4,39.0,1730.0,310.0,899.0,309.0,2.6648,100001 - 150000
9336.0,-119.18,35.5,36.0,1253.0,259.0,932.0,249.0,2.1635,100001 - 150000
9337.0,-119.18,34.28,17.0,4526.0,717.0,2088.0,655.0,5.6885,250001 - 300000
9338.0,-119.18,34.26,22.0,2334.0,359.0,1298.0,363.0,5.5275,200001 - 250000
9339.0,-119.18,34.24,17.0,629.0,221.0,514.0,186.0,3.2847,100001 - 150000
9340.0,-119.18,34.23,16.0,4609.0,1220.0,2147.0,1007.0,3.375,200001 - 250000
9341.0,-119.18,34.21,46.0,2062.0,484.0,1522.0,469.0,3.087,200001 - 250000
9342.0,-119.18,34.21,30.0,1096.0,231.0,741.0,229.0,3.8625,200001 - 250000
9343.0,-119.18,34.21,29.0,4039.0,680.0,1677.0,644.0,4.3897,250001 - 300000
9344.0,-119.18,34.2,21.0,494.0,127.0,489.0,106.0,2.6964,150001 - 200000
9345.0,-119.18,34.19,5.0,384.0,131.0,410.0,149.0,1.5625,50001 - 100000
9346.0,-119.18,34.19,19.0,2393.0,729.0,1938.0,762.0,1.6953,150001 - 200000
9347.0,-119.18,34.18,31.0,2636.0,638.0,2695.0,614.0,3.2196,150001 - 200000
9348.0,-119.18,34.17,32.0,2388.0,467.0,1746.0,483.0,3.9331,150001 - 200000
9349.0,-119.18,34.16,30.0,2053.0,368.0,1496.0,391.0,3.6546,150001 - 200000
9350.0,-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643,150001 - 200000
9351.0,-119.18,34.16,12.0,460.0,101.0,405.0,103.0,5.2783,150001 - 200000
9352.0,-119.18,34.15,22.0,4769.0,1366.0,5534.0,1318.0,2.4167,150001 - 200000
9353.0,-119.19,36.34,33.0,2199.0,403.0,1245.0,394.0,2.73,50001 - 100000
9354.0,-119.19,35.96,25.0,2014.0,402.0,1160.0,362.0,1.881,50001 - 100000
9355.0,-119.19,35.64,29.0,1476.0,220.0,902.0,205.0,2.6726,50001 - 100000
9356.0,-119.19,35.41,12.0,2835.0,471.0,1399.0,413.0,4.4125,100001 - 150000
9357.0,-119.19,34.46,39.0,2056.0,381.0,939.0,371.0,6.6257,400001 - 450000
9358.0,-119.19,34.3,25.0,2197.0,320.0,934.0,330.0,6.311,250001 - 300000
9359.0,-119.19,34.28,28.0,3231.0,524.0,1665.0,540.0,4.8583,200001 - 250000
9360.0,-119.19,34.26,16.0,5018.0,853.0,2524.0,830.0,5.1752,200001 - 250000
9361.0,-119.19,34.25,12.0,232.0,37.0,79.0,35.0,4.1667,200001 - 250000
9362.0,-119.19,34.23,17.0,3889.0,748.0,2415.0,739.0,4.5,200001 - 250000
9363.0,-119.19,34.21,34.0,3413.0,693.0,2223.0,651.0,3.8239,200001 - 250000
9364.0,-119.19,34.21,28.0,4194.0,811.0,2556.0,856.0,4.2227,200001 - 250000
9365.0,-119.19,34.21,27.0,1887.0,487.0,1339.0,428.0,2.9185,200001 - 250000
9366.0,-119.19,34.2,36.0,1293.0,312.0,1128.0,335.0,2.1542,250001 - 300000
9367.0,-119.19,34.2,18.0,3620.0,852.0,3171.0,779.0,3.3409,200001 - 250000
9368.0,-119.19,34.19,35.0,2599.0,552.0,2726.0,543.0,3.2212,150001 - 200000
9369.0,-119.19,34.18,32.0,3366.0,677.0,2857.0,669.0,4.6186,150001 - 200000
9370.0,-119.19,34.17,35.0,4276.0,767.0,3295.0,708.0,4.2583,150001 - 200000
9371.0,-119.19,34.17,31.0,1872.0,434.0,1511.0,405.0,3.2314,150001 - 200000
9372.0,-119.19,34.16,35.0,2733.0,510.0,1814.0,511.0,4.4187,150001 - 200000
9373.0,-119.19,34.16,34.0,2610.0,466.0,1543.0,433.0,3.9722,150001 - 200000
9374.0,-119.19,34.15,31.0,4175.0,1004.0,3310.0,954.0,3.1989,150001 - 200000
9375.0,-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444,14999 - 50000
9376.0,-119.2,36.3,19.0,1427.0,311.0,1026.0,293.0,2.625,50001 - 100000
9377.0,-119.2,36.28,22.0,2295.0,508.0,1654.0,478.0,1.684,50001 - 100000
9378.0,-119.2,35.37,6.0,7383.0,1095.0,3415.0,1059.0,5.3119,150001 - 200000
9379.0,-119.2,34.28,22.0,2362.0,601.0,1127.0,499.0,3.4006,200001 - 250000
9380.0,-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,200001 - 250000
9381.0,-119.2,34.26,25.0,2203.0,367.0,1194.0,377.0,5.4087,200001 - 250000
9382.0,-119.2,34.26,13.0,3009.0,588.0,1439.0,607.0,4.1845,150001 - 200000
9383.0,-119.2,34.25,25.0,195.0,59.0,140.0,43.0,3.8889,150001 - 200000
9384.0,-119.2,34.25,18.0,3208.0,643.0,1973.0,614.0,3.8162,200001 - 250000
9385.0,-119.2,34.19,19.0,9503.0,1769.0,6370.0,1718.0,5.0016,200001 - 250000
9386.0,-119.2,34.18,27.0,1035.0,229.0,782.0,222.0,4.2212,150001 - 200000
9387.0,-119.2,34.18,22.0,6465.0,1397.0,2694.0,1370.0,2.9832,150001 - 200000
9388.0,-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,50001 - 100000
9389.0,-119.21,36.39,31.0,1465.0,303.0,1013.0,297.0,2.0363,50001 - 100000
9390.0,-119.21,36.38,18.0,2158.0,413.0,1461.0,395.0,2.0216,50001 - 100000
9391.0,-119.21,36.3,23.0,951.0,235.0,806.0,222.0,1.7734,14999 - 50000
9392.0,-119.21,36.3,18.0,1433.0,265.0,1092.0,276.0,1.9135,14999 - 50000
9393.0,-119.21,36.1,30.0,1471.0,373.0,1418.0,357.0,1.7432,14999 - 50000
9394.0,-119.21,34.31,22.0,7548.0,1038.0,2855.0,1008.0,6.729,400001 - 450000
9395.0,-119.21,34.28,27.0,2219.0,312.0,937.0,315.0,5.7601,250001 - 300000
9396.0,-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,50001 - 100000
9397.0,-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,200001 - 250000
9398.0,-119.21,34.26,23.0,2887.0,540.0,1508.0,518.0,3.3452,200001 - 250000
9399.0,-119.21,34.26,10.0,3150.0,781.0,1582.0,653.0,4.2448,150001 - 200000
9400.0,-119.21,34.19,15.0,5614.0,989.0,2754.0,994.0,5.035,200001 - 250000
9401.0,-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443,200001 - 250000
9402.0,-119.21,34.18,13.0,6103.0,1319.0,2986.0,1212.0,3.9718,200001 - 250000
9403.0,-119.21,34.12,15.0,5778.0,1285.0,1722.0,829.0,4.3427,300001 - 350000
9404.0,-119.22,36.31,17.0,2079.0,459.0,2022.0,462.0,1.5464,50001 - 100000
9405.0,-119.22,35.68,16.0,2874.0,677.0,3078.0,651.0,1.8843,50001 - 100000
9406.0,-119.22,34.28,33.0,2467.0,377.0,1052.0,363.0,4.7333,250001 - 300000
9407.0,-119.22,34.28,24.0,2212.0,332.0,899.0,331.0,5.533,250001 - 300000
9408.0,-119.22,34.27,30.0,1937.0,295.0,695.0,313.0,5.0679,200001 - 250000
9409.0,-119.22,34.27,11.0,4695.0,955.0,2065.0,982.0,3.2158,200001 - 250000
9410.0,-119.22,34.26,16.0,2596.0,625.0,1403.0,562.0,3.4018,100001 - 150000
9411.0,-119.22,34.18,17.0,3332.0,762.0,1797.0,673.0,4.4292,200001 - 250000
9412.0,-119.22,34.15,32.0,3152.0,596.0,3490.0,526.0,2.725,400001 - 450000
9413.0,-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205,50001 - 100000
9414.0,-119.23,36.39,39.0,1660.0,349.0,1061.0,306.0,1.4812,50001 - 100000
9415.0,-119.23,35.79,31.0,2862.0,606.0,2467.0,600.0,2.3125,50001 - 100000
9416.0,-119.23,35.78,8.0,1612.0,343.0,1230.0,330.0,2.1806,50001 - 100000
9417.0,-119.23,35.77,36.0,3225.0,635.0,2034.0,593.0,2.4044,50001 - 100000
9418.0,-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,50001 - 100000
9419.0,-119.23,34.46,34.0,9280.0,1765.0,4514.0,1693.0,3.2026,200001 - 250000
9420.0,-119.23,34.44,34.0,3193.0,664.0,1434.0,627.0,2.4777,250001 - 300000
9421.0,-119.23,34.42,16.0,630.0,117.0,343.0,100.0,5.75,300001 - 350000
9422.0,-119.23,34.3,18.0,1713.0,244.0,690.0,239.0,6.9483,400001 - 450000
9423.0,-119.23,34.28,24.0,4260.0,691.0,1581.0,607.0,5.5048,300001 - 350000
9424.0,-119.23,34.27,29.0,3298.0,804.0,1509.0,711.0,3.8125,200001 - 250000
9425.0,-119.23,34.27,22.0,3536.0,615.0,1650.0,612.0,4.2381,200001 - 250000
9426.0,-119.23,34.25,28.0,26.0,3.0,29.0,9.0,8.0,250001 - 300000
9427.0,-119.23,34.19,16.0,5297.0,810.0,1489.0,667.0,6.4522,450001 - 500000
9428.0,-119.23,34.15,18.0,6213.0,1188.0,2679.0,1000.0,3.748,350001 - 400000
9429.0,-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,50001 - 100000
9430.0,-119.24,35.77,28.0,1737.0,521.0,1764.0,514.0,1.7813,50001 - 100000
9431.0,-119.24,35.68,21.0,1885.0,398.0,1539.0,388.0,2.5208,50001 - 100000
9432.0,-119.24,35.67,32.0,3216.0,750.0,2639.0,709.0,2.0025,50001 - 100000
9433.0,-119.24,34.28,41.0,1280.0,240.0,608.0,252.0,4.4038,200001 - 250000
9434.0,-119.24,34.27,32.0,4071.0,888.0,1900.0,874.0,3.2792,200001 - 250000
9435.0,-119.25,36.36,16.0,3245.0,469.0,1471.0,450.0,5.8673,150001 - 200000
9436.0,-119.25,36.32,32.0,1821.0,345.0,812.0,299.0,2.75,50001 - 100000
9437.0,-119.25,36.27,23.0,1494.0,275.0,678.0,235.0,2.6875,50001 - 100000
9438.0,-119.25,36.23,24.0,2015.0,355.0,1031.0,351.0,3.4306,100001 - 150000
9439.0,-119.25,35.79,8.0,3271.0,797.0,2700.0,688.0,1.7418,50001 - 100000
9440.0,-119.25,35.78,35.0,1927.0,386.0,1371.0,414.0,2.2981,50001 - 100000
9441.0,-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,50001 - 100000
9442.0,-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,50001 - 100000
9443.0,-119.25,35.76,36.0,2332.0,656.0,2175.0,610.0,1.6045,50001 - 100000
9444.0,-119.25,35.75,36.0,1598.0,443.0,1658.0,417.0,1.517,50001 - 100000
9445.0,-119.25,34.3,34.0,1189.0,220.0,445.0,203.0,4.8824,350001 - 400000
9446.0,-119.25,34.28,36.0,2232.0,373.0,951.0,368.0,5.2261,300001 - 350000
9447.0,-119.25,34.28,36.0,1530.0,341.0,703.0,317.0,3.5819,200001 - 250000
9448.0,-119.25,34.27,46.0,679.0,159.0,382.0,143.0,3.5,200001 - 250000
9449.0,-119.25,34.27,35.0,2532.0,407.0,1338.0,422.0,4.7727,200001 - 250000
9450.0,-119.25,34.26,30.0,2948.0,827.0,1635.0,750.0,2.67,200001 - 250000
9451.0,-119.25,34.21,12.0,15201.0,2418.0,7132.0,2251.0,5.6756,300001 - 350000
9452.0,-119.26,36.61,33.0,560.0,90.0,310.0,113.0,2.5417,100001 - 150000
9453.0,-119.26,36.5,35.0,1689.0,371.0,1475.0,329.0,2.5719,50001 - 100000
9454.0,-119.26,36.3,18.0,3578.0,720.0,1540.0,640.0,2.425,50001 - 100000
9455.0,-119.26,35.87,24.0,1590.0,390.0,1686.0,372.0,1.6469,14999 - 50000
9456.0,-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,400001 - 450000
9457.0,-119.26,34.28,41.0,2822.0,564.0,1288.0,541.0,3.0799,250001 - 300000
9458.0,-119.26,34.28,41.0,1835.0,311.0,683.0,308.0,4.8977,350001 - 400000
9459.0,-119.26,34.27,42.0,918.0,204.0,394.0,204.0,4.0069,200001 - 250000
9460.0,-119.26,34.27,40.0,2528.0,572.0,1318.0,549.0,3.6413,200001 - 250000
9461.0,-119.27,36.39,17.0,2076.0,350.0,998.0,340.0,4.3281,100001 - 150000
9462.0,-119.27,36.34,7.0,3433.0,626.0,1793.0,626.0,3.5296,50001 - 100000
9463.0,-119.27,36.34,26.0,2057.0,472.0,1453.0,439.0,2.4113,50001 - 100000
9464.0,-119.27,36.32,9.0,3631.0,635.0,1881.0,628.0,4.7723,100001 - 150000
9465.0,-119.27,36.32,6.0,2881.0,518.0,1432.0,504.0,4.0806,100001 - 150000
9466.0,-119.27,36.18,23.0,3180.0,547.0,1829.0,498.0,2.6098,50001 - 100000
9467.0,-119.27,36.05,29.0,1016.0,174.0,481.0,140.0,2.2917,100001 - 150000
9468.0,-119.27,35.89,18.0,1855.0,424.0,1839.0,392.0,1.7572,50001 - 100000
9469.0,-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,14999 - 50000
9470.0,-119.27,35.5,34.0,1367.0,329.0,796.0,319.0,2.8269,50001 - 100000
9471.0,-119.27,35.5,21.0,2171.0,483.0,1315.0,450.0,1.7105,50001 - 100000
9472.0,-119.27,35.49,39.0,2649.0,572.0,1815.0,547.0,2.3533,50001 - 100000
9473.0,-119.27,34.45,15.0,1659.0,274.0,679.0,253.0,5.0,350001 - 400000
9474.0,-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019,200001 - 250000
9475.0,-119.27,34.29,32.0,2274.0,406.0,982.0,393.0,5.3254,350001 - 400000
9476.0,-119.27,34.28,52.0,2239.0,420.0,941.0,397.0,4.125,300001 - 350000
9477.0,-119.27,34.28,50.0,1710.0,412.0,915.0,380.0,3.1757,200001 - 250000
9478.0,-119.27,34.27,52.0,459.0,112.0,276.0,107.0,2.375,150001 - 200000
9479.0,-119.27,34.27,44.0,1312.0,279.0,668.0,278.0,4.09,200001 - 250000
9480.0,-119.27,34.26,23.0,3578.0,753.0,1455.0,649.0,4.1898,350001 - 400000
9481.0,-119.27,34.17,15.0,11403.0,2131.0,3327.0,1585.0,4.3693,400001 - 450000
9482.0,-119.28,37.11,34.0,1901.0,394.0,171.0,73.0,3.0729,100001 - 150000
9483.0,-119.28,36.54,33.0,1470.0,330.0,1222.0,301.0,1.8163,50001 - 100000
9484.0,-119.28,36.52,19.0,1402.0,324.0,1327.0,316.0,2.25,50001 - 100000
9485.0,-119.28,36.33,10.0,1051.0,297.0,927.0,274.0,0.78,50001 - 100000
9486.0,-119.28,36.32,16.0,2812.0,514.0,1620.0,523.0,3.7404,50001 - 100000
9487.0,-119.28,35.52,36.0,786.0,194.0,573.0,134.0,2.2321,14999 - 50000
9488.0,-119.28,35.5,34.0,1923.0,379.0,1101.0,351.0,2.4044,50001 - 100000
9489.0,-119.28,35.5,28.0,3107.0,782.0,3260.0,738.0,1.6944,50001 - 100000
9490.0,-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,150001 - 200000
9491.0,-119.28,34.42,23.0,4763.0,828.0,2198.0,771.0,4.8105,300001 - 350000
9492.0,-119.28,34.27,44.0,706.0,176.0,399.0,149.0,3.0089,150001 - 200000
9493.0,-119.28,34.27,43.0,403.0,77.0,156.0,85.0,4.6667,350001 - 400000
9494.0,-119.29,36.55,21.0,2467.0,520.0,1721.0,515.0,2.5521,50001 - 100000
9495.0,-119.29,36.52,39.0,858.0,228.0,1222.0,224.0,1.5714,14999 - 50000
9496.0,-119.29,36.35,15.0,1740.0,319.0,1332.0,308.0,2.5743,50001 - 100000
9497.0,-119.29,36.34,35.0,1235.0,369.0,1246.0,341.0,1.474,50001 - 100000
9498.0,-119.29,36.34,28.0,1440.0,431.0,2178.0,440.0,1.2634,50001 - 100000
9499.0,-119.29,36.34,10.0,1832.0,455.0,1664.0,429.0,2.0227,50001 - 100000
9500.0,-119.29,36.33,19.0,792.0,232.0,641.0,222.0,0.7445,100001 - 150000
9501.0,-119.29,36.32,35.0,1898.0,481.0,1123.0,433.0,1.1419,50001 - 100000
9502.0,-119.29,36.32,33.0,2107.0,451.0,1364.0,442.0,2.2024,50001 - 100000
9503.0,-119.29,36.31,34.0,1439.0,253.0,607.0,223.0,3.0972,50001 - 100000
9504.0,-119.29,36.31,14.0,2382.0,377.0,1278.0,386.0,5.1896,100001 - 150000
9505.0,-119.29,36.3,20.0,1157.0,179.0,572.0,191.0,5.3495,150001 - 200000
9506.0,-119.29,36.28,23.0,1895.0,340.0,749.0,313.0,2.2333,100001 - 150000
9507.0,-119.29,34.45,26.0,2849.0,535.0,1383.0,532.0,2.6893,200001 - 250000
9508.0,-119.29,34.4,22.0,3891.0,657.0,1727.0,581.0,4.2656,200001 - 250000
9509.0,-119.29,34.3,24.0,7637.0,1705.0,4647.0,1623.0,3.5385,150001 - 200000
9510.0,-119.29,34.29,33.0,3854.0,982.0,1835.0,894.0,3.5294,300001 - 350000
9511.0,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,350001 - 400000
9512.0,-119.3,38.26,19.0,3325.0,660.0,750.0,286.0,2.9509,100001 - 150000
9513.0,-119.3,36.57,32.0,728.0,136.0,461.0,149.0,3.0156,100001 - 150000
9514.0,-119.3,36.35,24.0,1855.0,416.0,1520.0,410.0,2.3304,50001 - 100000
9515.0,-119.3,36.34,45.0,3723.0,831.0,2256.0,770.0,1.8299,50001 - 100000
9516.0,-119.3,36.34,27.0,1515.0,358.0,1178.0,309.0,1.4432,14999 - 50000
9517.0,-119.3,36.33,44.0,2060.0,414.0,819.0,355.0,2.8795,50001 - 100000
9518.0,-119.3,36.3,14.0,3023.0,469.0,1523.0,492.0,5.3602,100001 - 150000
9519.0,-119.3,35.87,20.0,1934.0,377.0,1341.0,336.0,2.1434,50001 - 100000
9520.0,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,200001 - 250000
